we_vote_id,ballot_item_display_name,state_code,party,twitter_description,candidate_ultimate_election_date,contest_office_name,district_name,google_civic_election_id,state_code_2
wv87cand2306959,Krista B. Rogers,pa,Republican,,20231107,Lycoming County Controller,Lycoming County,1000337,pa
wv87cand2306960,Tom Marino,pa,Democrat,,20231107,Lycoming County District Attorney,Lycoming County,1000337,pa
wv87cand2306961,Cindy S. Newcomer,pa,Republican,,20231107,Lycoming County Treasurer,Lycoming County,1000337,pa
wv87cand2306962,Rick Wilbur,pa,Republican,,20231107,Wyoming County Commissioner,Wyoming County,1000337,pa
wv87cand2306963,Tom Henry,pa,Republican,,20231107,Wyoming County Commissioner,Wyoming County,1000337,pa
wv87cand2306964,Ernie King,pa,Democrat,,20231107,Wyoming County Commissioner,Wyoming County,1000337,pa
wv87cand2306965,Bob Roberts,pa,Republican,,20231107,Wyoming County Sheriff,Wyoming County,1000337,pa
wv87cand2306966,Cindy Zika Adams,pa,Republican,,20231107,Wyoming County Prothonotary/Clerk of Courts/Clerk of Orphans Court,Wyoming County,1000337,pa
wv87cand2306967,Ashley M. Darby,pa,Republican,,20231107,Wyoming County Auditor,Wyoming County,1000337,pa
wv87cand2306968,Judy Shupp,pa,Republican,,20231107,Wyoming County Auditor,Wyoming County,1000337,pa
wv87cand2306969,Laura Dickson,pa,Democrat,,20231107,Wyoming County Auditor,Wyoming County,1000337,pa
wv87cand2306970,Dennis L. Montross,pa,Republican,,20231107,Wyoming County Register of Wills/Recorder of Deeds,Wyoming County,1000337,pa
wv87cand2306971,Kevin M. Siska,pa,Democrat,,20231107,Potter County Sheriff,Potter County,1000337,pa
wv87cand2306972,Kathy Wagner,pa,Republican,,20231107,Potter County Auditor,Potter County,1000337,pa
wv87cand2306973,Sherri Lamer,pa,Republican,,20231107,Potter County Auditor,Potter County,1000337,pa
wv87cand2306974,Michele Gledhill,pa,Democrat,,20231107,Potter County Auditor,Potter County,1000337,pa
wv87cand2306975,Nicole F. Larsen,pa,Republican,,20231107,Potter County Register of Wills/Recorder of Deeds,Potter County,1000337,pa
wv87cand2306976,Nancy J. Grupp,pa,Republican,,20231107,Potter County Commissioner,Potter County,1000337,pa
wv87cand2306977,Paul W. Heimel,pa,Republican,,20231107,Potter County Commissioner,Potter County,1000337,pa
wv87cand2306978,Jack Keifer,pa,Democrat,,20231107,Potter County Commissioner,Potter County,1000337,pa
wv87cand2306979,Jenna Maiuro Gurney,pa,Democrat,,20231107,Potter County Commissioner,Potter County,1000337,pa
wv87cand2306980,Ashley Gledhill,pa,Republican,,20231107,Potter County Prothonotary/Clerk of Courts/Clerk of the Orphans' Court,Potter County,1000337,pa
wv87cand2306981,Krista M. Miller,pa,Republican,,20231107,Potter County Treasurer,Potter County,1000337,pa
wv87cand2306982,Norman J. Wimer,pa,Republican,,20231107,Forest County Coroner,Forest County,1000337,pa
wv87cand2306983,Mark Kingston,pa,Republican,,20231107,Forest County Commissioner,Forest County,1000337,pa
wv87cand2306984,Patrick F. Kline,pa,Republican,,20231107,Forest County Commissioner,Forest County,1000337,pa
wv87cand2306985,"Robert J. Snyder, Jr.",pa,Democrat,,20231107,Forest County Commissioner,Forest County,1000337,pa
wv87cand2306986,Miriah L. Tkach,pa,Republican,,20231107,Forest County Prothonotary/Clerk of Courts/Clerk of the Orphans' Court/Register of Wills/Recorder of Deeds,Forest County,1000337,pa
wv87cand2306987,Stacey L. Barnes,pa,Republican,,20231107,Forest County Treasurer,Forest County,1000337,pa
wv87cand2306988,Colleen A. Lamberto,pa,Republican,,20231107,Forest County Auditor,Forest County,1000337,pa
wv87cand2306989,Crystal D. Bell,pa,Republican,,20231107,Forest County Auditor,Forest County,1000337,pa
wv87cand2306990,Deborah L. Wagner,pa,Democrat,,20231107,Forest County Auditor,Forest County,1000337,pa
wv87cand2306991,Alyce Marie Busch,pa,Democrat,,20231107,Forest County District Attorney,Forest County,1000337,pa
wv87cand2306992,Kerry W. Stover,pa,Democrat,,20231107,Clinton County Sheriff,Clinton County,1000337,pa
wv87cand2306993,James A. Russo,pa,Republican,,20231107,Clinton County Commissioner,Clinton County,1000337,pa
wv87cand2306994,Jeffrey A. Snyder,pa,Republican,,20231107,Clinton County Commissioner,Clinton County,1000337,pa
wv87cand2306995,Angela Harding,pa,Democrat,,20231107,Clinton County Commissioner,Clinton County,1000337,pa
wv87cand2306996,Dave Strouse,pa,Democrat,,20231107,Clinton County District Attorney,Clinton County,1000337,pa
wv87cand2306997,Cynthia Love,pa,Republican,,20231107,Clinton County Prothonotary/Clerk of Courts,Clinton County,1000337,pa
wv87cand2306998,Cathy Gedon,pa,Republican,,20231107,Clinton County Auditor,Clinton County,1000337,pa
wv87cand2306999,Jacqui Anastos,pa,Republican,,20231107,Clinton County Auditor,Clinton County,1000337,pa
wv87cand2307000,Michelle Crowell,pa,Democrat,,20231107,Clinton County Auditor,Clinton County,1000337,pa
wv87cand2307001,Jennifer L. Hoy,pa,Republican,,20231107,Clinton County Register of Wills/Recorder of Deeds/Clerk of the Orphans' Court,Clinton County,1000337,pa
wv87cand2307002,Jay S. Siegel,pa,Republican,,20231107,Clearfield County Treasurer,Clearfield County,1000337,pa
wv87cand2307003,Ryan P. Sayers,pa,Democrat,,20231107,Clearfield County District Attorney,Clearfield County,1000337,pa
wv87cand2307004,Kim Shaffer Snyder,pa,Democrat,,20231107,Clearfield County Coroner,Clearfield County,1000337,pa
wv87cand2307005,John A. Sobel,pa,Republican,,20231107,Clearfield County Commissioner,Clearfield County,1000337,pa
wv87cand2307006,Tim J. Winters,pa,Republican,,20231107,Clearfield County Commissioner,Clearfield County,1000337,pa
wv87cand2307007,Dave Glass,pa,Democrat,,20231107,Clearfield County Commissioner,Clearfield County,1000337,pa
wv87cand2307008,Dennis James Biancuzzo,pa,Democrat,,20231107,Clearfield County Commissioner,Clearfield County,1000337,pa
wv87cand2307009,Heather R. Olson-Desmett,pa,Republican,,20231107,Clearfield County Register of Wills/Recorder of Deeds/Clerk of the Orphans' Court,Clearfield County,1000337,pa
wv87cand2307010,Graham Henry Guthrie,pa,Democrat,,20231107,Clearfield County Register of Wills/Recorder of Deeds/Clerk of the Orphans' Court,Clearfield County,1000337,pa
wv87cand2307011,Kellie Carpenter,pa,Democrat,,20231107,Sullivan County Prothonotary/Recorder of Deeds/Register of Wills/Clerk of Courts/Clerk of Orphans Court,Sullivan County,1000337,pa
wv87cand2307012,Brian L. Hoffman,pa,Republican,,20231107,Sullivan County Commissioner,Sullivan County,1000337,pa
wv87cand2307013,Darlene A. Fenton,pa,Republican,,20231107,Sullivan County Commissioner,Sullivan County,1000337,pa
wv87cand2307014,"Scott Myers, Jr.",pa,Democrat,,20231107,Sullivan County Commissioner,Sullivan County,1000337,pa
wv87cand2307015,Steve Tomlinson,pa,Democrat,,20231107,Sullivan County Commissioner,Sullivan County,1000337,pa
wv87cand2307016,Jared D. Houck,pa,Democrat,,20231107,Sullivan County Sheriff,Sullivan County,1000337,pa
wv87cand2307017,Katrina A. Wilkins,pa,Republican,,20231107,Sullivan County Treasurer,Sullivan County,1000337,pa
wv87cand2307018,Wendy Hastings,pa,Republican,,20231107,Sullivan County Coroner,Sullivan County,1000337,pa
wv87cand2307019,Penny S. Kipp,pa,Republican,,20231107,Fulton County Auditor,Fulton County,1000337,pa
wv87cand2307020,Rebecca D. Kendall,pa,Republican,,20231107,Fulton County Auditor,Fulton County,1000337,pa
wv87cand2307021,Holly R. Falkosky,pa,Democrat,,20231107,Fulton County Auditor,Fulton County,1000337,pa
wv87cand2307022,Berley L. Souders,pa,Republican,,20231107,Fulton County Coroner,Fulton County,1000337,pa
wv87cand2307023,Randolph H. Bunch,pa,Republican,,20231107,Fulton County Commissioner,Fulton County,1000337,pa
wv87cand2307024,Paula Jean Shives,pa,Democrat,,20231107,Fulton County Commissioner,Fulton County,1000337,pa
wv87cand2307025,Steven L. Wible,pa,Democrat,,20231107,Fulton County Commissioner,Fulton County,1000337,pa
wv87cand2307026,Hervey P. Hann,pa,Unaffiliated,,20231107,Fulton County Commissioner,Fulton County,1000337,pa
wv87cand2307027,Michael A. Sprague,pa,Democrat,,20231107,Fulton County Sheriff,Fulton County,1000337,pa
wv87cand2307028,Eric John Weisbrod,pa,Republican,,20231107,Fulton County District Attorney,Fulton County,1000337,pa
wv87cand2307029,Phil Harper,pa,Democrat,,20231107,Fulton County District Attorney,Fulton County,1000337,pa
wv87cand2307030,Bonnie Mellott Keefer,pa,Republican,,20231107,Fulton County Treasurer,Fulton County,1000337,pa
wv87cand2307031,Michelle D. Grammick,pa,Democrat,,20231107,Fulton County Treasurer,Fulton County,1000337,pa
wv87cand2307032,William McKenna,pa,Republican,,20231107,Montour County Sheriff,Montour County,1000337,pa
wv87cand2307033,Scott E. Lynn,pa,Republican,,20231107,Montour County Commissioner,Montour County,1000337,pa
wv87cand2307034,Rebecca Dressler,pa,Republican,,20231107,Montour County Commissioner,Montour County,1000337,pa
wv87cand2307035,Trevor S. Finn,pa,Democrat,,20231107,Montour County Commissioner,Montour County,1000337,pa
wv87cand2307036,Wesley Walters,pa,Democrat,,20231107,Montour County Commissioner,Montour County,1000337,pa
wv87cand2307037,Michelle Hunsinger,pa,Republican,,20231107,Montour County Register of Wills/Recorder of Deeds,Montour County,1000337,pa
wv87cand2307038,Angela L. Mattis,pa,Republican,,20231107,Montour County District Attorney,Montour County,1000337,pa
wv87cand2307039,Susan M. Kauwell,pa,Democrat,,20231107,Montour County Prothonotary/Clerk of Courts/Clerk of the Orphans' Court,Montour County,1000337,pa
wv87cand2307040,Ray F. Shutt,pa,Republican,,20231107,Montour County Auditor,Montour County,1000337,pa
wv87cand2307041,Jamie J. Becker,pa,Democrat,,20231107,Montour County Auditor,Montour County,1000337,pa
wv87cand2307042,Joseph A. Jastrzemski,ny,Republican,,20231107,Niagara County Clerk,Niagara County,1000337,ny
wv87cand2307043,Irene M. Myers,ny,Republican,,20231107,Niagara County Legislator - District 1,Niagara County Council District 1,1000337,ny
wv87cand2307044,David E. Godfrey,ny,Republican,,20231107,Niagara County Legislator - District 10,Niagara County District 10,1000337,ny
wv87cand2307045,Anthony J. Nemi,ny,Republican,,20231107,Niagara County Legislator - District 11,Niagara County District 11,1000337,ny
wv87cand2307046,"William J. Collins, Sr.",ny,Republican,,20231107,Niagara County Legislator - District 12,Niagara County District 12,1000337,ny
wv87cand2307047,Carla L. Speranza,ny,Democrat,,20231107,Niagara County Legislator - District 12,Niagara County District 12,1000337,ny
wv87cand2307048,Richard E. Abbott,ny,Republican,,20231107,Niagara County Legislator - District 13,Niagara County District 13,1000337,ny
wv87cand2307049,Bernadette L. Smith,ny,Democrat,,20231107,Niagara County Legislator - District 13,Niagara County District 13,1000337,ny
wv87cand2307050,Shawn A. Foti,ny,Republican,,20231107,Niagara County Legislator - District 14,Niagara County District 14,1000337,ny
wv87cand2307052,Rebecca J. Wydysh,ny,Republican,,20231107,Niagara County Legislator - District 2,Niagara County Council District 2,1000337,ny
wv87cand2307053,Christopher J. Mckimmie,ny,Republican,,20231107,Niagara County Legislator - District 3,Niagara County Council District 3,1000337,ny
wv87cand2307054,Noelle Citarella,ny,Democrat,,20231107,Niagara County Legislator - District 3,Niagara County Council District 3,1000337,ny
wv87cand2307055,Jeffrey Elder,ny,Democrat,,20231107,Niagara County Legislator - District 4,Niagara County Council District 4,1000337,ny
wv87cand2307056,Christopher A. Robins,ny,Democrat,,20231107,Niagara County Legislator - District 5,Niagara County Council District 5,1000337,ny
wv87cand2307057,Christopher P. Voccio,ny,Republican,,20231107,Niagara County Legislator - District 6,Niagara County Council District 6,1000337,ny
wv87cand2307058,Gaelan J. Baillie,ny,Democrat,,20231107,Niagara County Legislator - District 6,Niagara County Council District 6,1000337,ny
wv87cand2307059,Jesse P. Gooch,ny,Republican,,20231107,Niagara County Legislator - District 7,Niagara County Council District 7,1000337,ny
wv87cand2307060,"Richard L. Andres, Jr.",ny,Republican,,20231107,Niagara County Legislator - District 8,Niagara County Council District 8,1000337,ny
wv87cand2307061,Randy R. Bradt,ny,Republican,,20231107,Niagara County Legislator - District 9,Niagara County Council District 9,1000337,ny
wv87cand2307062,Timothy S. Osborn,ny,Democrat,,20231107,Niagara County Legislator - District 9,Niagara County Council District 9,1000337,ny
wv87cand2307063,"Anthony J. Picente, Jr.",ny,Republican,,20231107,Oneida County Executive,Oneida County,1000337,ny
wv87cand2307064,Michael J. Hennessy,ny,Unaffiliated,,20231107,Oneida County Executive,Oneida County,1000337,ny
wv87cand2307065,Enessa M. Carbone,ny,Republican,,20231107,Oneida County Comptroller,Oneida County,1000337,ny
wv87cand2307066,Todd C. Carville,ny,Republican,,20231107,Oneida County District Attorney,Oneida County,1000337,ny
wv87cand2307067,Keith H. Schiebel,ny,Republican,,20231107,Oneida County Legislator - District 1,Oneida County Council District 1,1000337,ny
wv87cand2307068,George Joseph,ny,Republican,,20231107,Oneida County Legislator - District 10,Oneida County District 10,1000337,ny
wv87cand2307069,Crystal Faria,ny,Democrat,,20231107,Oneida County Legislator - District 10,Oneida County District 10,1000337,ny
wv87cand2307070,Robert A. Koenig,ny,Republican,,20231107,Oneida County Legislator - District 11,Oneida County District 11,1000337,ny
wv87cand2307071,Brenda K. Mcmonagle,ny,Republican,,20231107,Oneida County Legislator - District 12,Oneida County District 12,1000337,ny
wv87cand2307072,James Clayton Herchek,ny,Unaffiliated,,20231107,Oneida County Legislator - District 12,Oneida County District 12,1000337,ny
wv87cand2307073,Christopher Luke Newton,ny,Republican,,20231107,Oneida County Legislator - District 13,Oneida County District 13,1000337,ny
wv87cand2307074,D. Chad Davis,ny,Democrat,,20231107,Oneida County Legislator - District 14,Oneida County District 14,1000337,ny
wv87cand2307075,James J. Messa,ny,Republican,,20231107,Oneida County Legislator - District 15,Oneida County District 15,1000337,ny
wv87cand2307076,Caroline Reale,ny,Democrat,,20231107,Oneida County Legislator - District 15,Oneida County District 15,1000337,ny
wv87cand2307077,Mary Austin Pratt,ny,Republican,,20231107,Oneida County Legislator - District 16,Oneida County District 16,1000337,ny
wv87cand2307078,Stephen Dimaggio,ny,Republican,,20231107,Oneida County Legislator - District 17,Oneida County District 17,1000337,ny
wv87cand2307079,"Jeffery E. Daniels, Jr.",ny,Republican,,20231107,Oneida County Legislator - District 18,Oneida County District 18,1000337,ny
wv87cand2307080,Joseph M. Furgol,ny,Democrat,,20231107,Oneida County Legislator - District 18,Oneida County District 18,1000337,ny
wv87cand2307081,James A. Zecca,ny,Republican,,20231107,Oneida County Legislator - District 19,Oneida County District 19,1000337,ny
wv87cand2307082,Timothy J. Julian,ny,Democrat,,20231107,Oneida County Legislator - District 19,Oneida County District 19,1000337,ny
wv87cand2307083,Colin E. Idzi,ny,Republican,,20231107,Oneida County Legislator - District 2,Oneida County Council District 2,1000337,ny
wv87cand2307084,Evon M. Ervin,ny,Democrat,,20231107,Oneida County Legislator - District 20,Oneida County District 20,1000337,ny
wv87cand2307085,"Anthony ""Tony"" Myers",ny,Republican,,20231107,Oneida County Legislator - District 21,Oneida County District 21,1000337,ny
wv87cand2307086,Lori A. Washburn,ny,Democrat,,20231107,Oneida County Legislator - District 21,Oneida County District 21,1000337,ny
wv87cand2307087,Maria Pezzolanella Mcniel,ny,Democrat,,20231107,Oneida County Legislator - District 22,Oneida County District 22,1000337,ny
wv87cand2307088,Michael C. Gentile,ny,Republican,,20231107,Oneida County Legislator - District 23,Oneida County District 23,1000337,ny
wv87cand2307089,"Anthony C. Leone, Jr.",ny,Democrat,,20231107,Oneida County Legislator - District 23,Oneida County District 23,1000337,ny
wv87cand2307090,Norman Leach,ny,Republican,,20231107,Oneida County Legislator - District 3,Oneida County Council District 3,1000337,ny
wv87cand2307091,Cynthia L. Rogers-Witt,ny,Republican,,20231107,Oneida County Legislator - District 4,Oneida County Council District 4,1000337,ny
wv87cand2307092,Michael B. Waterman,ny,Republican,,20231107,Oneida County Legislator - District 5,Oneida County Council District 5,1000337,ny
wv87cand2307093,Steven R. Boucher,ny,Republican,,20231107,Oneida County Legislator - District 6,Oneida County Council District 6,1000337,ny
wv87cand2307094,William A. Maxim,ny,Democrat,,20231107,Oneida County Legislator - District 6,Oneida County Council District 6,1000337,ny
wv87cand2307095,Gerald J. Fiorini,ny,Republican,,20231107,Oneida County Legislator - District 7,Oneida County Council District 7,1000337,ny
wv87cand2307096,Richard Flisnik,ny,Republican,,20231107,Oneida County Legislator - District 8,Oneida County Council District 8,1000337,ny
wv87cand2307097,David A. Buck,ny,Republican,,20231107,Oneida County Legislator - District 9,Oneida County Council District 9,1000337,ny
wv87cand2307098,Christopher A. Johnson,ny,Working Families Party,,20231107,Westchester County Legislator - District 16,Westchester County NY Legislature District 16,1000337,ny
wv87cand2307099,Debbie Kozak,ny,Republican,,20231107,Westchester County Legislator - District 16,Westchester County NY Legislature District 16,1000337,ny
wv87cand2307100,Shanae V. Williams,ny,Democrat,,20231107,Westchester County Legislator - District 16,Westchester County NY Legislature District 16,1000337,ny
wv87cand2307101,Joe Torres,ny,Republican,,20231107,Westchester County Legislator - District 1,Westchester County NY Legislature District 1,1000337,ny
